Chromosome	position	COMBINED_rate(cM/Mb)	Genetic_Map(cM)
chr1	25089384	0.00189605260243944	40.9097633605316
chr1	25094889	0.00567492525843932	40.9097658858733
chr1	25095334	0.0830902518969506	40.9106047650565
chr1	25105430	0.259538920034731	40.9139180389096
chr1	25118196	0.959522544419516	40.920201952053
chr1	25124745	0.0100185667777461	40.9202857273084
chr1	25133107	0.164218178343529	40.9216930770968
chr1	25141677	0.480222693613358	40.9267829574264
chr1	25152276	0.630363528675403	40.9342395276071
chr1	25164105	0.0388046686163345	40.934290594551
chr1	25165421	0.845349204278437	40.9350387285968
chr1	25166306	11.4228386361665	40.9611970290736
chr1	25168596	0.00331322828044876	40.9612376658185
chr1	25180861	0.362288525710591	40.9624951692912
chr1	25184332	2.764158376657	40.9710585319421
chr1	25187430	0.513046789113033	40.9779774809401
chr1	25200916	0.190739157451176	40.9782015994501
chr1	25202091	0.133140071312901	40.9784192834667
chr1	25203726	0.0225443320471472	40.9784858794236
chr1	25206680	0.0102601764433879	40.9786057388048
chr1	25218362	0.00726643527394626	40.9786189782499
chr1	25220184	4.68881521828708e-05	40.9786193279886
chr1	25227643	0.000133463291586699	40.9786212636067
chr1	25242146	0.819172763829395	40.9830800209602
chr1	25247589	0.238632307748367	40.9836343638111
chr1	25249912	0.0328243746166416	40.9841748827879
chr1	25266379	0.0125742140630857	40.9841869540334
chr1	25267339	0.00349863727018226	40.9842635287074
chr1	25289226	0.000843504552424739	40.9842770332152
chr1	25305236	0.000577565904228312	40.9842871637212
chr1	25322776	0.000227369126327052	40.9842935036819
chr1	25350660	1.10071313658082e-11	40.984293503682
chr1	25356492	7.40197883474742e-12	40.9842935036821
chr1	25375503	5.09508702785291e-12	40.9842935036824
chr1	25421797	0.460660042183367	40.9859108810905
chr1	25425308	0.29715362161825	40.9876637903044
chr1	25431207	3.24747372096216e-12	40.9876637903046
chr1	25483074	1.92672336692887e-10	40.9876637903046
chr1	25483407	0.32583081743402	40.9911498542204
chr1	25494106	8.8754166121946e-11	40.991149854221
chr1	25501268	0.00162651656457414	40.9911516531483
chr1	25502374	0.00146481788837875	40.9912071829296
chr1	25540283	0.00435692371201274	40.9912539196503
chr1	25551010	0.0303069894515886	40.9913477803966
chr1	25554107	0.159162448220497	40.9916161282843
chr1	25555793	1.77770655643913	41.0011570793727
chr1	25561160	0.159162448220497	41.0018650339424
chr1	25565608	0.0652096142161511	41.0021247638358
chr1	25569591	0.00247104900102148	41.0021339289566
chr1	25573300	0.257217696987191	41.0074086922687
chr1	25593807	0.00247104900102148	41.0074453255701
chr1	25608632	1.86884757357239e-06	41.0074453316346
chr1	25611877	2.11599648441015e-06	41.0074453908867
chr1	25639879	0.016728664003421	41.0074817422736
chr1	25642052	0.0832123829575561	41.0093842269851
chr1	25664915	0.00608643323889615	41.0094052373527
chr1	25668367	0.0211925890817195	41.0094119130182
chr1	25668682	0.698333480971939	41.0168610362598
chr1	25679349	0.0211925890817195	41.0170613486118
chr1	25688801	0.000179295421875632	41.017062370775
chr1	25694502	0.85239244027874	41.0215996557346
chr1	25699825	0.00796271506240212	41.0216018932575
chr1	25700106	0.0610637036382799	41.0221073175325
chr1	25708383	0.000118164833118755	41.0221075570526
chr1	25710410	6.78409037486811e-05	41.0221078350646
chr1	25714508	5.12745329083276e-05	41.0221092604454
chr1	25742307	6.0017677855188e-05	41.0221102213284
chr1	25758317	0.00610192583774277	41.0222328334262
chr1	25778411	0.686438500332669	41.0234718549193
chr1	25780216	0.482196491130467	41.0302177838302
chr1	25794206	0.00453783214835715	41.0305042344846
chr1	25857331	0.684873118912373	41.03214792997
chr1	25859731	2.13586646451976	41.0431262835976
chr1	25864871	0.934833535018566	41.0457877546718
chr1	25867718	0.757253771478524	41.0461762258566
chr1	25868231	0.0424722115192417	41.0463628912262
chr1	25872626	0.0324258577966281	41.0464126000662
chr1	25874159	0.0066542046663632	41.0465568964944
chr1	25895844	1.24903622110796e-08	41.0465568965301
chr1	25898702	1.15388617324653e-08	41.0465568966361
chr1	25907895	4.86198465839164e-09	41.0465568968122
chr1	25944106	1.67530790637732e-08	41.0465568973687
chr1	25977326	0.00250691713756712	41.0466653014796
chr1	26020568	2.52179411862585e-05	41.0466655157565
chr1	26029065	0.0716666804436766	41.0493851229459
chr1	26067013	0.054115262284315	41.0504148822719
chr1	26086042	0.0188831047824906	41.050417960218
chr1	26086205	2.33430300222637e-06	41.0504179647046
chr1	26088127	0.320572962355227	41.0535784935404
chr1	26097986	0.14888975593576	41.0536554695442
chr1	26098503	0.434035471574147	41.0562714013314
chr1	26104530	0.304817272056316	41.058034464433
chr1	26110314	0.0293553488507169	41.0581528545549
chr1	26114347	0.0592871759704153	41.058205798003
chr1	26115240	0.30186604228226	41.0588717144923
chr1	26117446	27.7787482182085	41.0866504627105
chr1	26118446	0.378859688174879	41.0874168958597
chr1	26120469	0.14718686881753	41.0874613462941
chr1	26120771	0.00782291153442193	41.0874864578401
chr1	26123981	0.00013811183177921	41.0874875537575
chr1	26131916	3.72011262128237	41.0920484118312
chr1	26133142	0.0240178642551257	41.0922290742061
chr1	26140664	0.00211882255080796	41.092234472966
chr1	26143212	0.00162876828260415	41.0922497508125
chr1	26152592	0.001232187018788	41.0922528399053
chr1	26155099	0.981201933824221	41.0950257165703
chr1	26157925	1.12181402492432	41.0968598825011
chr1	26159560	0.735370292741307	41.0970466665554
chr1	26159814	0.297769563565782	41.0992180022129
chr1	26167106	4.8123331208335	41.1000745975084
chr1	26167284	0.238402884242999	41.1007404567641
chr1	26170077	0.00943331820809683	41.1007890383529
chr1	26175227	0.137785923553487	41.101354787355
chr1	26179333	0.155116358847246	41.1023748325308
chr1	26185909	0.00977202543232619	41.1023761712983
chr1	26186046	0.0149927329123242	41.1023936228394
chr1	26187210	0.0113664344328616	41.1023993628888
chr1	26187715	0.0897800221863382	41.102699497503
chr1	26191058	0.274452137960527	41.102954189087
chr1	26191986	0.747062244991679	41.1071706083977
chr1	26197630	2.79484540688842	41.1240291158921
chr1	26203662	0.578377514293789	41.1246821041057
chr1	26204791	0.0490410499542251	41.1247280065284
chr1	26205727	4.03599147844188	41.1373687318389
chr1	26208859	0.783669312945221	41.1375427064264
chr1	26209081	11.1663713241166	41.1472909485924
chr1	26209954	1.66576925781086	41.1502460232557
chr1	26211728	0.504418155619927	41.1512619214211
chr1	26213742	1.59801014722753	41.1582372357138
chr1	26218107	0.00402955931488175	41.1582470799272
chr1	26220550	0.00499761487618377	41.1582599088046
chr1	26223117	0.0041747246270994	41.158260418121
chr1	26223239	0.688842913867998	41.1600541650687
chr1	26225843	0.0805142480523334	41.1611873225958
chr1	26239917	0.0229151423850915	41.1612035236015
chr1	26240624	0.00643308095270359	41.161295825447
chr1	26254972	0.00157932331236068	41.1613389757185
chr1	26282294	1.43119164454159e-14	41.1613389757185
chr1	26284521	4.91542662645229e-14	41.1613389757185
chr1	26284802	0.0671091840330402	41.1616992178184
chr1	26290170	0.0512651598846774	41.1621150295302
chr1	26298281	0.00049303409503885	41.1621187238347
chr1	26305774	0.121974502208127	41.1626512645113
chr1	26310140	0.218366333672477	41.1642887936475
chr1	26317639	0.00247264795113354	41.164293798287
chr1	26319663	0.0395201078602481	41.1643827975699
chr1	26321915	0.00395607093361043	41.1643829637249
chr1	26321957	0.00813004338411078	41.1644304594383
chr1	26327799	0.0640461965734681	41.1646621785775
chr1	26331417	0.470363175102135	41.1662665873678
chr1	26334828	1.33596871010196	41.1729758222299
chr1	26339850	0.163623159486833	41.1748264001637
chr1	26351160	0.0020535282478046	41.174831761926
chr1	26353771	0.00435217487745866	41.1748357224051
chr1	26354681	0.722104506790119	41.1762864303593
chr1	26356690	1.17041807408699	41.1813637039646
chr1	26361028	0.0669468935726181	41.1816596761811
chr1	26365449	0.0110164020034825	41.1816750771111
chr1	26366847	1.86867264482381e-12	41.1816750771111
chr1	26368173	1.90344518183582e-07	41.181675077239
chr1	26368845	4.34395117789552e-07	41.1816750796578
chr1	26374413	1.52844772831079e-06	41.1816750884035
chr1	26380135	1.47308890945223e-05	41.1816751254223
chr1	26382648	2.5854716714083e-05	41.1816752483356
chr1	26387402	9.19153412370501e-05	41.1816753090916
chr1	26388063	0.0257709064007706	41.18168208684
chr1	26388326	3.09888667883254	41.1853604653278
chr1	26389513	100.397832132681	41.2579480979597
chr1	26390236	625.122373322675	41.2610737098263
chr1	26390241	306.538361831571	41.3447586826063
chr1	26390514	45.8440221911	41.3692852344786
chr1	26391049	9.658134139092	41.3715742122696
chr1	26391286	0.117520252523512	41.3716031222517
chr1	26391532	0.0301084676433338	41.3716503624374
chr1	26393101	0.0177361151598898	41.3716520296322
chr1	26393195	5.17617599022891e-18	41.3716520296322
chr1	26394362	0.0880338830629287	41.3717113644694
chr1	26395036	0.0410300727006676	41.3717464862116
chr1	26395892	0.0210865181747009	41.3718274584414
chr1	26399732	0.69232352231553	41.3754981577567
chr1	26405034	0.32482081312039	41.3756118450413
chr1	26405384	0.0985717773559944	41.3756277150975
chr1	26405545	0.000263557790229964	41.3756279960501
chr1	26406611	0.923411977678152	41.3791203401497
chr1	26410393	0.0317569183881539	41.3791587025071
chr1	26411601	0.0137365176123942	41.3792532784308
chr1	26418486	3.40120356165142	41.3828109373563
chr1	26419532	0.0302453567823044	41.3828305968382
chr1	26420182	0.0279189700683326	41.3828919348155
chr1	26422379	6.01567304414899e-05	41.3828923879761
chr1	26429912	2.49985498383369e-05	41.3828925683907
chr1	26437129	2.56550130529725e-05	41.382892834664
chr1	26447508	6.5455395692197e-06	41.3828928729227
chr1	26453353	1.15390930279605e-05	41.3828928773883
chr1	26453740	1.93825669497884e-05	41.3828929013064
chr1	26454974	2.26567713277486e-05	41.3828929104598
chr1	26455378	0.000549460766952819	41.3828929230974
chr1	26455401	0.0273020919927339	41.3829378077366
chr1	26457045	0.0944089297866382	41.383237084044
chr1	26460215	2.80576726394937	41.3859418436865
chr1	26461179	0.425614638296993	41.3859814258478
chr1	26461272	4.22959758783283	41.392249689473
chr1	26462754	0.236455629415869	41.3934374060996
chr1	26467777	0.0787664469556305	41.3935936787303
chr1	26469761	0.515592309392838	41.395309569936
chr1	26473089	5.11924459817231	41.4005875111167
chr1	26474120	0.262985312201603	41.4015889591856
chr1	26477928	1.89484221858172e-12	41.4015889591856
chr1	26478022	0.907248461897042	41.409841291195
chr1	26487118	0.48279784975219	41.4104694111975
chr1	26488419	0.147875631651281	41.4107327776975
chr1	26490200	2.19918583488077e-06	41.4107327785376
chr1	26490582	0.000466624004102543	41.4107339045013
chr1	26492995	0.00135864661709595	41.4107341082983
chr1	26493145	0.569418310824722	41.4130863753403
chr1	26497276	0.883066970419661	41.4132523919307
chr1	26497464	0.723314097748982	41.4158859785606
chr1	26501105	0.662202497866291	41.4177408077571
chr1	26503906	1.69850020713266	41.4212617986865
chr1	26505979	0.0462261821229437	41.4213673330603
chr1	26508262	2.25907439661057e-10	41.4213673330604
chr1	26508622	1.38580765739799e-09	41.4213673330609
chr1	26509018	5.13996729358521e-08	41.421367333108
chr1	26509934	0.441254105465237	41.421475881618
chr1	26510180	1.10413863566282	41.4230128425988
chr1	26511572	19.7647005116257	41.4477582476394
chr1	26512824	0.112747343705275	41.4477771891931
chr1	26512992	0.0351620597350794	41.4477835535259
chr1	26513173	7.07674205945913	41.4545630724189
chr1	26514131	0.206980046824642	41.4546466923578
chr1	26514535	1.16739516170883	41.4576445631331
chr1	26517103	1.73028673222402	41.4607313946634
chr1	26518887	0.0118337649622159	41.4607624346289
chr1	26521510	0.606900802776118	41.4610652781294
chr1	26522009	20.1378800299633	41.4690398786213
chr1	26522405	0.224324048835893	41.4690672461553
chr1	26522527	24.8200307617174	41.4970394208237
chr1	26523654	8.38706138960153	41.4991697344167
chr1	26523908	1.3992626597691	41.4993250525719
chr1	26524019	8.98452024891424	41.5067911888988
chr1	26524850	8.41909154797976	41.5121962456726
chr1	26525492	2.70848771379697	41.5155981062411
chr1	26526748	2.6720734337625	41.5204399033031
chr1	26528560	0.23033091388909	41.5213379635363
chr1	26532459	5.16560958117584e-24	41.5213379635363
chr1	26532595	1.82004115192838e-25	41.5213379635363
chr1	26532802	9.49698613601823e-30	41.5213379635363
chr1	26533111	9.56870698535748e-30	41.5213379635363
chr1	26533439	1.49656064291623	41.5226145297647
chr1	26534292	9.56870698535748e-30	41.5226145297647
chr1	26534950	9.42102496983559e-30	41.5226145297647
chr1	26535642	1.41732947277484e-32	41.5226145297647
chr1	26538125	3.22566745061482e-47	41.5226145297647
chr1	26538546	1.5451465968024e-46	41.5226145297647
chr1	26545400	1.29253350344527e-45	41.5226145297647
chr1	26545917	4.61197423975242e-45	41.5226145297647
chr1	26547180	0.0474487825192984	41.5226923457681
chr1	26548820	0.219360138061598	41.5231725251103
chr1	26551009	0.333290339804049	41.5231988550471
chr1	26551088	0.957176691031955	41.5239473672195
chr1	26551870	3.03522915907189	41.5241143048233
chr1	26551925	0.0703918541488142	41.5241155014848
chr1	26551942	0.162724985409276	41.5241584608809
chr1	26552206	85.1549147652654	41.5739740860186
chr1	26552791	328.297168012987	41.6425881941333
chr1	26553000	118.282833666177	41.6952240551148
chr1	26553445	23.8181694298981	41.6985109624961
chr1	26553583	70.012221115006	41.752000299428
chr1	26554347	28.5902451202658	41.7531724994779
chr1	26554388	6.28203456481257	41.7550005715363
chr1	26554679	0.0994925927130676	41.7550064415992
chr1	26554738	0.0718532342152402	41.7550182973829
chr1	26554903	0.0313426377657909	41.7550281076285
chr1	26555216	0.00800061830966504	41.7551103619853
chr1	26565497	0.00156678099427393	41.7551178747002
chr1	26570292	0.00108198385499616	41.7551191990485
chr1	26571516	0.996623843741577	41.7561257891306
chr1	26572526	28.3188662039432	41.7622709830969
chr1	26572743	0.140940471224765	41.7623689367244
chr1	26573438	5.21235622075319	41.7661635320531
chr1	26574166	2.04518526282756e-05	41.7661635335256
chr1	26574238	9.9157350760129e-05	41.7661635446313
chr1	26574350	0.000146969878884813	41.7661638257846
chr1	26576263	0.00498663622936148	41.7661648330851
chr1	26576465	2.89313263951171	41.767987506648
chr1	26577095	2.54139157044824	41.7727729469752
chr1	26578978	9.94916796447325	41.7777176834535
chr1	26579475	34.6036112331294	41.8333948939276
chr1	26581084	0.0621952254524751	41.8334340147245
chr1	26581713	3.98744064121582e-05	41.8334340185923
chr1	26581810	1.98196090741598e-06	41.8334340362575
chr1	26590723	0.710305831438401	41.8358625718952
chr1	26594142	1.94030209860101	41.840030340803
chr1	26596290	0.389900191574391	41.8420827754114
chr1	26601554	1.49541386149931	41.8433030331224
chr1	26602370	0.613119959588656	41.8434544737524
chr1	26602617	0.00199480014127347	41.8434608630973
chr1	26605820	4.10484357307017e-08	41.8434608631127
chr1	26606197	9.91079608164526e-08	41.8434608631646
chr1	26606720	0.577573163229803	41.8437484945999
chr1	26607218	8.05364552104169	41.86732151504
chr1	26610145	9.93905235593463	41.8925567689717
chr1	26612684	13.6462948550383	41.9433892173067
chr1	26616409	0.317736058831645	41.9435423660871
chr1	26616891	0.717832442286363	41.9443793587148
chr1	26618057	0.531373109145385	41.9444946666794
chr1	26618274	5.28001965273069	41.9480903600629
chr1	26618955	0.0875845704410628	41.9483826297745
chr1	26622292	1.30469471420583	41.952219736929
chr1	26625233	0.644403528073046	41.9523241303005
chr1	26625395	0.000542500559074561	41.9523245615885
chr1	26626190	0.149287402131706	41.9523365045807
chr1	26626270	4.48730024264654	41.9546923372081
chr1	26626795	0.378892657918204	41.9553584305007
chr1	26628553	0.00144048557417568	41.9553590210998
chr1	26628963	0.971214916084906	41.9560311018217
chr1	26629655	0.216891656128308	41.9588235818943
chr1	26642530	0.329142308387549	41.959158319622
chr1	26643547	0.152604998935376	41.9596045366389
chr1	26646471	0.00802585860907094	41.9596304280587
chr1	26649697	0.128066474941649	41.9602332369563
chr1	26654404	3.74860153511327e-20	41.9602332369563
chr1	26658881	0.882998148878712	41.9677687431588
chr1	26667415	1.32125966412068	41.9695881177163
chr1	26668792	0.593532190331147	41.9697893251288
chr1	26669131	0.112680686854948	41.9705747095162
chr1	26676101	2.78740181768821	41.9760296548734
chr1	26678058	1.65659588891663	41.9785377410492
chr1	26679572	0.000306584418682187	41.978539356136
chr1	26684840	0.000469091189799278	41.9785405391839
chr1	26687362	2.05369773061417e-13	41.9785405391839
chr1	26688212	3.28992773709543e-13	41.9785405391839
chr1	26690314	3.43409675156197e-13	41.9785405391839
chr1	26690440	3.58284667221902e-12	41.9785405391839
chr1	26692946	1.07070091258047e-11	41.978540539184
chr1	26696247	0.00408816033674086	41.9785413322871
chr1	26696441	0.00474168299668339	41.9785479469349
chr1	26697836	0.0416815465738003	41.9786654472147
chr1	26700655	0.0561247167515271	41.9788034578931
chr1	26703114	0.0781612804345738	41.9791182915307
chr1	26707142	4.31366162733642	41.9872322890518
chr1	26709023	0.634542829585024	41.9883471808033
chr1	26710780	0.0174352762401749	41.988353405197
chr1	26711137	0.128753955531393	41.9883871387333
chr1	26711399	0.204039382069237	41.9886152547625
chr1	26712517	0.276791754352825	41.9893454314104
chr1	26715155	0.171347366653018	41.9897573504799
chr1	26717559	2.35054215722543e-11	41.9897573504799
chr1	26718235	5.736939661724e-10	41.9897573504818
chr1	26721529	8.35949815066117e-10	41.989757350482
chr1	26721765	8.23155231271299e-10	41.9897573504847
chr1	26725110	0.0887292930567471	41.9898375617657
chr1	26726014	0.256942876278215	41.989955241603
chr1	26726472	0.805680303112907	41.9930530823685
chr1	26730317	17.362361308596	41.9962130321266
chr1	26730499	10.3332319186148	41.9985070096126
chr1	26730721	1.42325927642228	42.0018203572081
chr1	26733049	0.00162030935970633	42.0018215027668
chr1	26733756	0.00130235916355397	42.001822000268
chr1	26734138	0.100033322950596	42.0018548111979
chr1	26734466	0.214798822077064	42.0019987264087
chr1	26735136	12.2078074398407	42.0107639321505
chr1	26735854	0.214798822077064	42.0108105434949
chr1	26736071	1.616403387924	42.0211716892115
chr1	26742481	0.758087984674737	42.0212004965549
chr1	26742519	0.0411836305562505	42.021201937982
chr1	26742554	0.0157019395361323	42.0212287568947
chr1	26744262	0.000355782861263554	42.0212290144815
chr1	26744986	0.00170137572558818	42.0212420010824
chr1	26752619	0.000285292150378115	42.021242135455
chr1	26753090	1.37487450024178e-16	42.021242135455
chr1	26753623	8.62027458936434e-19	42.021242135455
chr1	26754176	0.0413975891289273	42.0217353877295
chr1	26766091	0.00869133019821587	42.021797652419
chr1	26773255	0.202227104716692	42.0221582233468
chr1	26775038	0.29859412557685	42.0242716725676
chr1	26782116	0.77804643130057	42.024510532822
chr1	26782423	0.0051422690276161	42.0245107076591
chr1	26782457	0.0103187201657624	42.0245541804272
chr1	26786670	0.443519774488967	42.0253356622698
chr1	26788432	0.00634763097318804	42.0253376744689
chr1	26788749	0.0158450428405014	42.0253622501303
chr1	26790300	0.0599347253894674	42.0255512842542
chr1	26793454	3.05792410840919	42.0379725719826
chr1	26797516	4.4603277698576	42.0552608024185
chr1	26801392	0.115852247654343	42.0554067762506
chr1	26802652	7.638236811746e-11	42.0554067762506
chr1	26803357	1.54270021581597e-09	42.0554067762534
chr1	26805157	0.165320799383975	42.0559763064073
chr1	26808602	3.44395076092642	42.0617242602273
chr1	26810271	0.165320799383975	42.0618358517668
chr1	26810946	0.0333478155805456	42.0618444888511
chr1	26811205	0.0568803213555932	42.0619553485974
chr1	26813154	0.00640120146377675	42.0619556174479
chr1	26813196	0.00952299513781748	42.0620094033244
chr1	26818844	0.0120585594435066	42.0620373550652
chr1	26821162	0.0152532869127977	42.0621202871861
chr1	26826599	7.52783815614463e-11	42.0621202871862
chr1	26827091	5.8574287245872e-11	42.0621202871862
chr1	26827777	2.04052807779842e-14	42.0621202871862
chr1	26829676	0.610740066828435	42.0643366628887
chr1	26833305	10.5509123249727	42.0733260401896
chr1	26834157	0.610740066828435	42.0734787252063
chr1	26834407	20.7381922674534	42.079886826617
chr1	26834716	1.05488594616066	42.0813531180821
chr1	26836106	0.391113954621103	42.0819284467094
chr1	26837577	0.65622107274597	42.0840519781008
chr1	26840813	2.2951034823106e-05	42.0840520291668
chr1	26843038	2.83975309835114e-05	42.084052031325
chr1	26843114	0.00817697862738523	42.084054337233
chr1	26843396	0.015295232125785	42.0841524561471
chr1	26849811	0.120039811190664	42.0841702220392
chr1	26849959	0.267334045980589	42.0844223180445
chr1	26850902	4.35991861265033	42.0862840032921
chr1	26851329	7.72701121905832	42.0913065605845
chr1	26851979	18.2871613351758	42.11261110354
chr1	26853144	10.1078740760373	42.1145518153626
chr1	26853336	7.8159376661137	42.1151692744382
chr1	26853415	18.5447716583759	42.1569506449845
chr1	26855668	33.8349470271763	42.2037782116701
chr1	26857052	0.65887062371902	42.2039442470673
chr1	26857304	1.64554181669028	42.204836130732
chr1	26857846	5.57681608664113	42.2062080274893
chr1	26858092	21.5730459920561	42.2139743240464
chr1	26858452	61.7756889491675	42.2845221608264
chr1	26859594	11.3148167565599	42.2857215314026
chr1	26859700	1.00275835249125	42.2865327629097
chr1	26860509	0.529073261202174	42.2871586565777
chr1	26861692	0.291294610822305	42.2872189545622
chr1	26861899	0.0365668039501256	42.2872324842796
chr1	26862269	0.147397373688601	42.287350549576
chr1	26863070	4.96274005032349	42.3058268307833
chr1	26866793	0.141533495243004	42.3059203844237
chr1	26867454	0.000785930038712208	42.305920503885
chr1	26867606	0.000143123264494861	42.3059206355584
chr1	26868526	0.0102910789089357	42.3059391800826
chr1	26870328	0.00359735591883049	42.3059666099215
chr1	26877953	0.00228310828139436	42.3059668770452
chr1	26878070	0.000803477925508842	42.3059669871217
chr1	26878207	1.95768822805405e-05	42.3059670340866
chr1	26880606	1.21126499318e-05	42.3059670419719
chr1	26881257	5.1681708168605e-06	42.305967046339
chr1	26882102	6.30619279356902e-06	42.3059670586613
chr1	26884056	5.44564843977928e-09	42.3059670587201
chr1	26894845	0.00210060774672354	42.3059773558993
chr1	26899747	0.00294127325883533	42.3059780912176
chr1	26899997	0.00115398241881934	42.3059785331928
chr1	26900380	0.694753159542829	42.311278805047
chr1	26908009	0.00115398241881934	42.3112800801976
chr1	26909114	0.000106747239709959	42.3112808316981
chr1	26916154	0.000831017812120158	42.3112815339082
chr1	26916999	0.202219795674082	42.3113001381294
chr1	26917091	1.25070508095701	42.3196773607616
chr1	26923789	1.35525197229657	42.3219338552955
chr1	26925454	5.28759825493564	42.3333497799279
chr1	26927613	12.020792439226	42.3465125476489
chr1	26928708	0.000447971544236681	42.3465126166365
chr1	26928862	0.0410874212515718	42.3465223132679
chr1	26929098	0.00020305204354166	42.3465226598777
chr1	26930805	1.10792859930775	42.3503006964014
chr1	26934215	0.244872490988835	42.3503264080129
chr1	26934320	4.96129613006223	42.3505744728195
chr1	26934370	1.51680785843609e-07	42.3505744728472
chr1	26934553	6.2182705996043e-08	42.3505744728988
chr1	26935383	1.55627064301947e-07	42.3505744729608
chr1	26935781	8.85089130785129e-09	42.3505744729621
chr1	26935936	7.56235667859182	42.3530927377361
chr1	26936269	4.04023641798413	42.3533270714483
chr1	26936327	24.7920922396813	42.3941348552749
chr1	26937973	4.24241806605229	42.397613638089
chr1	26938793	0.261982103300908	42.3979146555257
chr1	26939942	0.115107815461913	42.3980830582597
chr1	26941405	0.0487187449960226	42.3981137023503
chr1	26942034	0.000284541133624302	42.3981142466775
chr1	26943947	0.052317203393633	42.3981281630536
chr1	26944213	0.011879058768487	42.3981287451275
chr1	26944262	0.00332298411287709	42.3981384216572
chr1	26947174	0.00988536995407194	42.3981442243694
chr1	26947761	1.17094993244759	42.3991711474602
chr1	26948638	4.88233676201311	42.404712599685
chr1	26949773	16.9722252312443	42.4460739125736
chr1	26952210	95.2122421645233	42.4475973084482
chr1	26952226	88.1443928347994	42.4718370164778
chr1	26952501	17.9823008076609	42.4782027509637
chr1	26952855	4.13456121887438	42.4790710088197
chr1	26953065	3.08177274107935e-05	42.4790710155996
chr1	26953285	6.02849400999815e-05	42.4790710166847
chr1	26953303	6.14472880830458e-06	42.4790710213301
chr1	26954059	0.454727598513291	42.4791928883265
chr1	26954327	1.17437811962182	42.484401255287
chr1	26958762	0.0629205594835044	42.4844481940244
chr1	26959508	18.9407701673961	42.4881795257474
chr1	26959705	54.7535245821378	42.5251929083649
chr1	26960381	10.3429678363626	42.5293921533065
chr1	26960787	4.13253685467592	42.5344545109534
chr1	26962012	3.27435669199415	42.5364944351725
chr1	26962635	0.000169621954788208	42.536494446198
chr1	26962700	7.01461028656928e-08	42.5364944462002
chr1	26962732	5.4041554569836e-06	42.5364944486159
chr1	26963179	1.30840009494866e-14	42.5364944486159
chr1	26963761	1.3900856466807e-14	42.5364944486159
chr1	26964549	3.21596605235259e-11	42.536494448616
chr1	26967516	5.67102440952463e-14	42.536494448616
chr1	26967844	0.00771660828840096	42.5365076054331
chr1	26969549	5.49992802210151e-05	42.5365076382127
chr1	26970145	0.00455097027403239	42.5365143645467
chr1	26971623	0.000460475503862022	42.5365155102098
chr1	26974111	0.00326992810150636	42.5365250682096
chr1	26977034	1.67812056790038	42.5400256277143
chr1	26979120	0.317854241315947	42.5403075644263
chr1	26980007	0.0891934284327939	42.5403922089899
chr1	26980956	14.7297038365025	42.5565654238024
chr1	26982054	1.78548568855859	42.5566582690582
chr1	26982106	12.6536262530025	42.5663762540205
chr1	26982874	0.0433688922907072	42.5665570589325
chr1	26987043	0.0108109167345552	42.5665657617204
chr1	26987848	0.00417497563600131	42.5665688553774
chr1	26988589	1.52213562356101	42.5762313723157
chr1	26994937	0.361434445994837	42.5766632864787
chr1	26996132	0.117550195697113	42.5779169593158
chr1	27006797	0.0961338666568714	42.5782664059211
chr1	27010432	0.404416013126191	42.5785252321695
chr1	27011072	0.255290269497034	42.5788931054479
chr1	27012513	0.684881409626174	42.5811169153849
chr1	27015760	0.00909724697090382	42.5811619103684
chr1	27020706	6.10587213350741e-08	42.5811619106965
chr1	27026079	0.00138496047316641	42.5811631460813
chr1	27026971	0.0118928172738745	42.5813316554092
chr1	27041140	0.729630007563015	42.5817555704436
chr1	27041721	0.406641533324007	42.5821337470696
chr1	27042651	1.28024704998869	42.5829915125931
chr1	27043321	1.97484496976029	42.5911969934424
chr1	27047476	0.0863455682971687	42.5914159658036
chr1	27050012	0.433636397925782	42.5918222831085
chr1	27050949	2.06022823945987	42.5933777554293
chr1	27051704	7.79476586501374	42.6106509565862
chr1	27053920	1.71190916901585	42.6113134654346
chr1	27054307	4.18498221633987	42.6116984837985
chr1	27054399	0.699988791807414	42.6122003757622
chr1	27055116	0.274705432813572	42.6124099760074
chr1	27055879	0.195215322719928	42.6127014324843
chr1	27057372	0.414536536511474	42.6128494220278
chr1	27057729	0.25403963028373	42.6129202990846
chr1	27058008	0.00841734828019162	42.6129273864919
chr1	27058850	0.0247009696179443	42.613034662803
chr1	27063193	8.76778036542409e-06	42.6130346640041
chr1	27063330	0.00350642982857078	42.6130410106421
chr1	27065140	1.94879672872637	42.6155374192516
chr1	27066421	1.91228051234815	42.6159256121956
chr1	27066624	0.0601545158840522	42.6159298831663
chr1	27066695	0.142172289948931	42.6161775472954
chr1	27068437	1.17181964177326	42.6162548873917
chr1	27068503	16.2847500147387	42.6351289126588
chr1	27069662	4.44245027360994	42.636674885354
chr1	27070010	1.17181964177326	42.6367545690896
chr1	27070078	1.64353876839428	42.6385000072617
chr1	27071140	43.641637419646	42.6590988601238
chr1	27071612	0.0279666343336185	42.6591055441494
chr1	27071851	0.0652079539705511	42.6592255267847
chr1	27073691	0.00240223083344122	42.6592265765595
chr1	27074128	0.00594283330723993	42.6592412197008
chr1	27076592	0.000493450917473758	42.6592416638066
chr1	27077492	0.000931725963996491	42.6592426188257
chr1	27078517	33.7759067458236	42.7771543092754
chr1	27082008	51.9647681566567	42.7856765312531
